,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_log,avg_monthly_charge
2865,3617-XLSGQ,66,1,3,3,109.25,7082.5,0,4.189654742026425,107.31060606060606
2866,7517-LDMPS,12,1,1,1,84.6,1017.35,0,2.4849066497880004,84.77916666666667
2867,7244-KXYZN,24,1,2,4,20.45,527.35,0,3.1780538303479458,21.972916666666666
2868,5226-NOZFC,26,1,1,1,85.75,2146.5,0,3.258096538021482,82.5576923076923
2869,2672-HUYVI,6,1,1,1,91.1,455.3,1,1.791759469228055,75.88333333333334
2870,1400-WIVLL,57,1,3,1,107.95,5969.85,0,4.04305126783455,104.73421052631579
2871,7508-MYBOG,14,1,1,1,86.1,1235.55,1,2.6390573296152584,88.25357142857142
2872,8148-NLEGT,42,1,3,1,22.95,1014.25,0,3.7376696182833684,24.148809523809526
2873,0148-DCDOS,25,1,1,3,94.7,2362.1,1,3.2188758248682006,94.484
2874,8347-GDTMP,64,1,3,4,19.45,1225.65,0,4.1588830833596715,19.15078125
2875,9992-RRAMN,22,1,1,1,85.1,1873.7,1,3.091042453358316,85.16818181818182
2876,6746-WAUWT,19,1,2,4,19.7,386.5,0,2.9444389791664403,20.342105263157894
2877,0310-MVLET,61,1,1,1,99.15,6010.05,1,4.110873864173311,98.52540983606558
2878,0428-IKYCP,22,1,1,3,87.0,1850.65,0,3.091042453358316,84.12045454545455
2879,4550-VBOFE,70,1,1,1,102.95,7101.5,1,4.248495242049359,101.45
2880,2187-PKZAY,12,1,1,3,79.95,1043.4,0,2.4849066497880004,86.95
2881,4003-OCTMP,31,1,2,1,64.0,1910.75,0,3.4339872044851463,61.63709677419355
2882,6652-YFFJO,11,1,1,1,64.9,716.1,0,2.3978952727983707,65.10000000000001
2883,7225-IILWY,68,1,3,2,25.75,1686.15,0,4.219507705176107,24.796323529411765
2884,5248-RPYWW,72,1,3,3,90.15,6716.45,0,4.276666119016055,93.28402777777778
2885,7923-IYJWY,67,1,3,4,116.1,7839.85,0,4.204692619390966,117.01268656716418
2886,3170-GWYKC,60,1,1,3,104.95,6236.75,0,4.0943445622221,103.94583333333334
2887,5696-QURRL,1,1,1,2,45.05,45.05,1,0.0,45.05
2888,7409-KIUTL,1,1,1,1,71.0,71.0,1,0.0,71.0
2889,9830-ECLEN,58,0,2,2,50.0,2919.85,0,4.060443010546419,50.342241379310344
2890,1732-VHUBQ,47,1,1,3,70.55,3309.25,1,3.8501476017100584,70.40957446808511
2891,0495-RVCBF,1,1,1,1,79.7,79.7,1,0.0,79.7
2892,2668-TZSPS,1,1,1,2,20.45,20.45,0,0.0,20.45
2893,7854-EDSSA,22,1,1,1,59.0,1254.7,1,3.091042453358316,57.03181818181818
2894,8869-TORSS,48,1,2,4,60.35,2896.4,1,3.871201010907891,60.34166666666667
2895,7446-SFAOA,37,1,2,3,19.85,717.5,0,3.6109179126442243,19.39189189189189
2896,9522-ZSINC,13,1,2,1,19.95,253.8,0,2.5649493574615367,19.523076923076925
2897,8234-GSZYK,43,1,3,3,26.45,1110.05,0,3.7612001156935624,25.815116279069766
2898,6505-OZNPG,6,0,3,2,63.4,348.8,0,1.791759469228055,58.13333333333333
2899,6164-HAQTX,71,0,3,3,53.95,3888.65,0,4.2626798770413155,54.76971830985916
2900,0679-IDSTG,1,1,1,1,69.25,69.25,1,0.0,69.25
2901,7765-LWVVH,72,1,3,1,95.1,6843.15,0,4.276666119016055,95.04374999999999
2902,1658-TJVOA,6,1,1,1,74.1,450.9,0,1.791759469228055,75.14999999999999
2903,0953-LGOVU,12,0,1,2,35.5,432.25,0,2.4849066497880004,36.020833333333336
2904,2115-BFTIW,25,1,1,2,70.95,1767.35,1,3.2188758248682006,70.694
2905,4692-NNQRU,21,1,2,1,79.2,1742.45,0,3.044522437723423,82.97380952380952
2906,7742-MYPGI,6,1,1,2,48.8,297.35,0,1.791759469228055,49.55833333333334
2907,0611-DFXKO,20,1,1,2,89.0,1820.45,1,2.995732273553991,91.02250000000001
2908,7780-OTDSO,18,1,1,1,99.4,1742.95,1,2.8903717578961645,96.83055555555556
2909,9619-GSATL,43,1,2,1,55.45,2444.25,0,3.7612001156935624,56.843023255813954
2910,5622-UEJFI,35,1,3,4,25.4,949.8,0,3.5553480614894135,27.137142857142855
2911,9747-DDZOS,1,1,1,3,73.5,73.5,1,0.0,73.5
2912,0674-DGMAQ,32,1,1,1,93.5,2970.8,0,3.4657359027997265,92.8375
2913,6203-HBZPA,52,0,3,4,63.9,3334.95,0,3.9512437185814275,64.13365384615385
2914,0484-FFVBJ,32,1,2,3,64.85,2010.95,0,3.4657359027997265,62.8421875
2915,0301-FIDRB,72,0,3,3,63.8,4684.3,0,4.276666119016055,65.05972222222222
2916,4139-JPIAM,51,0,1,4,44.45,2181.55,0,3.9318256327243257,42.77549019607844
2917,2181-TIDSV,68,1,3,3,19.95,1303.25,0,4.219507705176107,19.165441176470587
2918,2761-XECQW,8,0,1,2,43.35,371.4,0,2.0794415416798357,46.425
2919,1936-CZAKF,49,0,3,4,49.65,2409.9,0,3.8918202981106265,49.18163265306123
2920,9453-PATOS,72,1,3,2,85.1,6155.4,0,4.276666119016055,85.49166666666666
2921,0564-JJHGS,9,1,1,1,95.5,829.1,1,2.1972245773362196,92.12222222222222
2922,3348-CFRNX,28,1,1,2,92.35,2602.9,1,3.332204510175204,92.96071428571429
2923,4402-FTBXC,54,1,1,2,89.8,4667.0,0,3.9889840465642745,86.42592592592592
2924,1428-GTBJJ,11,1,1,1,74.55,824.75,1,2.3978952727983707,74.97727272727273
2925,2931-XIQBR,50,1,2,2,103.05,5153.5,0,3.912023005428146,103.07
2926,0106-UGRDO,69,1,3,1,116.0,8182.85,0,4.23410650459726,118.59202898550726
2927,5542-TBBWB,1,1,1,1,69.9,69.9,0,0.0,69.9
2928,1930-QPBVZ,68,1,3,3,95.1,6683.4,0,4.219507705176107,98.28529411764706
2929,2606-PKWJB,40,0,2,2,40.25,1564.05,0,3.6888794541139363,39.10125
2930,5322-ZSMZY,31,1,3,2,25.75,755.6,0,3.4339872044851463,24.374193548387098
2931,8059-UDZFY,33,1,1,3,105.35,3465.05,0,3.4965075614664802,105.00151515151515
2932,7740-BTPUX,55,1,3,1,113.6,6292.7,0,4.007333185232471,114.41272727272727
2933,5220-AGAAX,68,1,3,3,24.0,1664.3,0,4.219507705176107,24.474999999999998
2934,0208-BPQEJ,12,1,1,3,19.4,198.1,0,2.4849066497880004,16.508333333333333
2935,9435-JMLSX,71,1,3,3,86.1,6045.9,0,4.2626798770413155,85.15352112676055
2936,3352-ALMCK,40,1,1,2,102.65,4108.15,0,3.6888794541139363,102.70374999999999
2937,5312-IRCFR,64,1,2,1,92.85,5980.75,0,4.1588830833596715,93.44921875
2938,5294-IMHHT,53,1,2,3,97.75,5043.2,0,3.970291913552122,95.15471698113207
2939,8802-UNOJF,12,1,1,2,83.8,1029.75,1,2.4849066497880004,85.8125
2940,6313-GIDIT,53,0,1,1,54.45,2854.55,1,3.970291913552122,53.859433962264156
2941,6176-YJWAS,72,1,3,4,97.95,7114.25,0,4.276666119016055,98.80902777777777
2942,5310-NOOVA,46,1,3,1,19.95,907.05,0,3.828641396489095,19.718478260869563
2943,4526-EXKKN,40,1,3,2,24.6,973.95,0,3.6888794541139363,24.348750000000003
2944,5311-IHLEI,12,0,1,3,50.95,605.75,0,2.4849066497880004,50.479166666666664
2945,3987-KQDDU,9,1,1,1,75.6,661.55,0,2.1972245773362196,73.50555555555555
2946,3404-JNXAX,51,1,1,1,80.75,4116.9,0,3.9318256327243257,80.7235294117647
2947,5131-PONJI,49,1,1,4,90.4,4494.65,0,3.8918202981106265,91.72755102040816
2948,2845-AFFTX,41,1,1,1,99.8,4259.3,1,3.713572066704308,103.88536585365854
2949,3489-VSFRD,56,1,2,4,60.25,3282.75,0,4.02535169073515,58.620535714285715
2950,3345-JHUEO,4,1,1,1,20.2,55.7,0,1.3862943611198906,13.925
2951,5815-HGGHV,20,1,2,2,64.15,1274.45,0,2.995732273553991,63.722500000000004
2952,5260-UMPWX,26,1,1,4,20.25,493.95,0,3.258096538021482,18.998076923076923
2953,2249-YPRNG,20,1,1,3,105.85,2239.65,1,2.995732273553991,111.9825
2954,7410-YTJIK,7,1,1,2,75.45,480.75,1,1.9459101490553132,68.67857142857143
2955,4626-GYCZP,7,1,1,1,93.85,635.6,1,1.9459101490553132,90.8
2956,5649-RXQTV,51,1,1,1,99.0,5038.15,0,3.9318256327243257,98.78725490196078
2957,2674-MIAHT,4,1,1,2,80.3,324.2,0,1.3862943611198906,81.05
2958,2576-HXMPA,1,1,1,4,19.55,19.55,0,0.0,19.55
2959,7587-AOVVU,27,1,1,1,100.75,2793.55,0,3.295836866004329,103.46481481481482
2960,5590-BYNII,22,1,1,1,100.75,2095.0,1,3.091042453358316,95.22727272727273
2961,6898-MDLZW,12,1,1,2,53.75,648.65,0,2.4849066497880004,54.05416666666667
2962,3237-AJGEH,3,0,1,2,31.0,95.05,1,1.0986122886681098,31.683333333333334
2963,4707-YNOQA,34,1,2,4,25.6,917.15,0,3.5263605246161616,26.974999999999998
2964,9357-UJRUN,24,1,2,1,58.35,1346.9,0,3.1780538303479458,56.12083333333334
2965,1591-NFNLQ,51,1,1,4,80.0,4242.35,1,3.9318256327243257,83.18333333333334
2966,8648-PFRMP,14,0,1,1,46.35,672.7,0,2.6390573296152584,48.050000000000004
2967,7663-CUXZB,59,1,3,1,113.75,6561.25,0,4.07753744390572,111.20762711864407
2968,0258-NOKBL,3,1,1,1,90.4,268.45,0,1.0986122886681098,89.48333333333333
2969,1163-VIPRI,65,1,3,1,109.3,7337.55,0,4.174387269895637,112.88538461538462
2970,2815-CPTUL,5,1,1,2,70.25,331.9,1,1.6094379124341003,66.38
2971,9348-ROUAI,59,1,3,4,90.3,5194.05,0,4.07753744390572,88.03474576271186
2972,9443-JUBUO,72,0,3,4,65.25,4478.85,0,4.276666119016055,62.206250000000004
2973,0596-BQCEQ,62,1,1,1,100.15,6283.3,1,4.127134385045092,101.34354838709677
2974,1481-ZUWZA,28,1,1,4,94.5,2659.4,1,3.332204510175204,94.97857142857143
2975,3043-TYBNO,3,1,1,2,60.65,196.9,0,1.0986122886681098,65.63333333333334
2976,4830-FAXFM,19,1,1,4,24.1,439.2,0,2.9444389791664403,23.11578947368421
2977,5906-BFOZT,1,1,1,2,19.5,19.5,0,0.0,19.5
2978,2960-NKRSO,24,1,1,1,85.95,2107.15,0,3.1780538303479458,87.79791666666667
2979,8996-ZROXE,57,1,2,1,53.5,3035.8,0,4.04305126783455,53.25964912280702
2980,5598-IKHQQ,72,1,3,4,25.45,1866.45,0,4.276666119016055,25.922916666666666
2981,0397-ZXWQF,67,1,3,3,20.5,1430.95,0,4.204692619390966,21.357462686567164
2982,5266-PFRQK,52,1,2,4,20.85,1071.6,0,3.9512437185814275,20.607692307692307
2983,4674-HGNUA,71,1,3,4,89.9,6457.15,0,4.2626798770413155,90.94577464788732
2984,6765-MBQNU,26,1,2,2,26.0,684.05,0,3.258096538021482,26.309615384615384
2985,9786-IJYDL,35,1,3,2,113.2,3914.05,0,3.5553480614894135,111.83
2986,1303-SRDOK,55,1,3,4,69.05,3842.6,0,4.007333185232471,69.86545454545454
2987,3769-MHZNV,33,1,3,2,20.1,670.35,0,3.4965075614664802,20.313636363636363
2988,6295-OSINB,72,1,3,1,109.65,7880.25,0,4.276666119016055,109.44791666666667
2989,3308-MHOOC,1,1,1,2,19.2,19.2,0,0.0,19.2
2990,2309-OSFEU,10,0,1,2,33.9,298.45,1,2.302585092994046,29.845
2991,2207-QPJED,37,1,1,1,90.0,3371.75,0,3.6109179126442243,91.12837837837837
2992,4177-JPDFU,12,0,1,2,34.0,442.45,0,2.4849066497880004,36.87083333333333
2993,2239-CFOUJ,1,1,2,2,20.4,20.4,0,0.0,20.4
2994,8046-DNVTL,62,0,3,4,38.6,2345.55,0,4.127134385045092,37.83145161290323
2995,2209-XADXF,1,0,1,3,25.25,25.25,0,0.0,25.25
2996,6620-JDYNW,18,1,1,2,60.6,1156.35,0,2.8903717578961645,64.24166666666666
2997,1891-FZYSA,69,1,1,1,89.95,6143.15,1,4.23410650459726,89.03115942028985
2998,4770-UEZOX,2,1,1,1,74.75,144.8,0,0.6931471805599453,72.4
2999,1038-RQOST,19,1,1,2,20.6,414.95,0,2.9444389791664403,21.839473684210525
3000,7613-LLQFO,12,1,1,1,84.45,1059.55,1,2.4849066497880004,88.29583333333333
3001,4568-TTZRT,9,1,1,2,20.4,181.8,0,2.1972245773362196,20.200000000000003
3002,9513-DXHDA,27,1,2,1,81.7,2212.55,0,3.295836866004329,81.9462962962963
3003,2640-PMGFL,27,1,1,1,79.5,2180.55,1,3.295836866004329,80.76111111111112
3004,3801-HMYNL,1,1,1,2,89.15,89.15,1,0.0,89.15
3005,0516-QREYC,24,1,1,2,20.3,459.95,0,3.1780538303479458,19.164583333333333
3006,9685-WKZGT,14,1,1,1,74.95,1036.75,1,2.6390573296152584,74.05357142857143
3007,6022-UGGSO,32,1,1,1,74.4,2276.95,1,3.4657359027997265,71.1546875
3008,8084-OIVBS,11,1,2,2,20.0,211.95,0,2.3978952727983707,19.268181818181816
3009,8896-BQTTI,1,1,1,2,25.0,25.0,0,0.0,25.0
3010,3865-QBWSJ,38,1,1,2,80.45,3162.65,0,3.6375861597263857,83.22763157894737
3011,3352-RICWQ,9,1,3,2,19.75,210.65,0,2.1972245773362196,23.405555555555555
3012,2160-GPFXD,54,1,3,4,65.65,3566.7,0,3.9889840465642745,66.05
3013,2065-MMKGR,29,1,2,4,71.0,2080.1,0,3.367295829986474,71.72758620689655
3014,5857-TYBCJ,44,1,1,1,89.2,4040.2,0,3.784189633918261,91.82272727272726
3015,1498-NHTLT,59,1,3,1,86.75,5186.0,0,4.07753744390572,87.89830508474576
3016,4484-CGXFK,3,1,1,1,55.3,196.15,1,1.0986122886681098,65.38333333333334
3017,1402-PTHGN,18,1,2,2,61.5,1087.45,0,2.8903717578961645,60.41388888888889
3018,4176-RELJR,67,1,3,4,25.1,1672.15,0,4.204692619390966,24.957462686567165
3019,6214-EDAKZ,22,1,1,1,55.15,1206.05,1,3.091042453358316,54.820454545454545
3020,5199-FPUSP,33,0,2,4,34.05,1113.95,0,3.4965075614664802,33.75606060606061
3021,6377-KSLXC,5,1,1,2,19.95,107.05,0,1.6094379124341003,21.41
3022,1796-JANOW,2,1,1,2,19.95,38.15,0,0.6931471805599453,19.075
3023,0238-WHBIQ,72,1,3,4,89.7,6339.3,0,4.276666119016055,88.04583333333333
3024,8735-NBLWT,9,1,1,2,20.4,184.1,0,2.1972245773362196,20.455555555555556
3025,6651-RLGGM,67,1,3,2,26.3,1688.9,0,4.204692619390966,25.207462686567165
3026,6127-ISGTU,16,1,1,1,84.95,1378.25,1,2.772588722239781,86.140625
3027,1614-JBEBI,8,1,1,2,20.7,137.6,0,2.0794415416798357,17.2
3028,8740-XLHDR,5,0,1,2,43.25,219.0,1,1.6094379124341003,43.8
3029,1208-DNHLN,23,1,2,4,48.35,1067.15,1,3.1354942159291497,46.39782608695653
3030,1761-AEZZR,1,1,1,1,79.55,79.55,1,0.0,79.55
3031,3923-CSIHK,50,1,1,1,71.05,3444.85,1,3.912023005428146,68.89699999999999
3032,5696-EXCYS,17,1,3,4,19.45,369.05,0,2.833213344056216,21.708823529411767
3033,5795-KTGUD,68,1,3,3,110.8,7553.6,0,4.219507705176107,111.08235294117648
3034,7120-RFMVS,1,1,1,1,84.5,84.5,1,0.0,84.5
3035,7924-GJZFI,25,1,1,1,69.3,1813.1,0,3.2188758248682006,72.524
3036,4702-HDRKD,67,0,2,3,49.35,3321.35,0,4.204692619390966,49.57238805970149
3037,8512-WIWYV,32,1,2,4,20.35,707.5,0,3.4657359027997265,22.109375
3038,5897-ZYEKH,67,1,2,1,105.6,7112.15,0,4.204692619390966,106.15149253731343
3039,5456-ITGIC,72,0,3,4,64.45,4641.1,0,4.276666119016055,64.45972222222223
3040,7317-GGVPB,71,1,3,4,108.6,7690.9,1,4.2626798770413155,108.3225352112676
3041,1406-PUQVY,1,1,1,1,49.9,49.9,0,0.0,49.9
3042,1322-AGOQM,46,0,1,3,30.3,1380.1,1,3.828641396489095,30.002173913043475
3043,3677-IYRBF,2,0,1,1,30.4,78.65,1,0.6931471805599453,39.325
3044,5692-FPTAH,1,1,1,2,45.4,45.4,1,0.0,45.4
3045,9114-AAFQH,48,1,2,1,65.65,3094.65,0,3.871201010907891,64.471875
3046,8715-KKTFG,61,1,2,3,103.3,6518.35,0,4.110873864173311,106.85819672131149
3047,1550-LOAHA,32,1,1,3,84.15,2585.95,1,3.4657359027997265,80.8109375
3048,1728-BQDMA,2,1,1,1,44.45,82.7,0,0.6931471805599453,41.35
3049,0268-QKIWO,3,1,1,1,19.75,58.85,1,1.0986122886681098,19.616666666666667
3050,0876-WDUUZ,5,1,1,4,85.4,425.9,1,1.6094379124341003,85.17999999999999
3051,5117-ZSMHQ,71,1,3,3,89.9,6342.7,0,4.2626798770413155,89.33380281690141
3052,5151-HQRDG,37,1,1,2,55.05,2030.75,0,3.6109179126442243,54.88513513513514
3053,0960-HUWBM,65,1,3,3,104.1,6700.05,0,4.174387269895637,103.07769230769232
3054,6465-GSRCL,67,1,2,3,106.6,7244.7,0,4.204692619390966,108.12985074626866
3055,0617-FHSGK,49,1,1,4,75.2,3678.3,1,3.8918202981106265,75.06734693877551
3056,0263-FJTQO,50,1,3,4,70.5,3486.65,0,3.912023005428146,69.733
3057,7319-ZNRTR,25,1,2,1,19.6,411.15,0,3.2188758248682006,16.445999999999998
3058,2858-MOFSQ,17,1,2,2,55.85,937.5,1,2.833213344056216,55.14705882352941
3059,7503-EPSZW,64,1,3,2,24.05,1559.15,0,4.1588830833596715,24.36171875
3060,7089-XXAYG,25,0,2,4,38.1,970.4,0,3.2188758248682006,38.816
3061,8118-LSUEL,23,1,1,1,106.4,2483.5,1,3.1354942159291497,107.97826086956522
3062,8070-AAWZP,24,0,1,2,34.25,828.2,0,3.1780538303479458,34.50833333333333
3063,1666-JXLKU,37,1,1,1,100.05,3810.55,0,3.6109179126442243,102.98783783783784
3064,7855-DIWPO,21,1,1,1,68.65,1493.2,0,3.044522437723423,71.1047619047619
3065,5133-POWUA,1,1,1,2,45.8,45.8,0,0.0,45.8
3066,5652-MSDEY,10,1,1,2,75.75,777.3,0,2.302585092994046,77.72999999999999
3067,7005-CCBKV,6,1,1,1,84.4,556.35,1,1.791759469228055,92.72500000000001
3068,1810-BOHSY,51,1,2,4,96.4,4911.05,0,3.9318256327243257,96.29509803921569
3069,1784-BXEFA,10,1,1,2,20.55,187.35,0,2.302585092994046,18.735
3070,7351-MHQVU,6,0,1,4,50.95,307.6,0,1.791759469228055,51.26666666666667
3071,9224-VTYID,47,1,3,2,90.5,4318.35,0,3.8501476017100584,91.87978723404257
3072,9500-IWPXQ,61,1,2,1,79.4,4820.55,0,4.110873864173311,79.02540983606558
3073,5762-TJXGK,52,0,3,3,58.75,3038.55,0,3.9512437185814275,58.43365384615385
3074,4504-YOULA,35,1,1,4,59.45,2136.9,0,3.5553480614894135,61.05428571428572
3075,5569-IDSEY,71,1,2,3,105.7,7472.15,0,4.2626798770413155,105.24154929577465
3076,4250-FDVOU,6,1,1,1,56.25,389.1,1,1.791759469228055,64.85000000000001
3077,7284-ZZLOH,45,1,3,4,53.3,2296.25,0,3.8066624897703196,51.02777777777778
3078,5277-ZLOOR,2,1,1,1,85.55,187.45,1,0.6931471805599453,93.725
3079,2141-RRYGO,4,1,1,3,68.65,261.25,1,1.3862943611198906,65.3125
3080,1777-JYQPJ,2,0,1,2,24.3,38.45,0,0.6931471805599453,19.225
3081,6376-GAHQE,4,1,1,1,77.85,299.2,1,1.3862943611198906,74.8
3082,3401-URHDA,51,1,2,4,59.9,3043.6,0,3.9318256327243257,59.67843137254902
3083,1599-EAHXY,60,1,2,4,23.95,1506.4,0,4.0943445622221,25.10666666666667
3084,8631-XVRZL,9,1,2,2,20.15,163.7,0,2.1972245773362196,18.188888888888886
3085,5052-PNLOS,3,1,1,3,105.35,323.25,1,1.0986122886681098,107.75
3086,3853-LYGAM,17,1,1,3,95.65,1640.0,0,2.833213344056216,96.47058823529412
3087,6979-ZNSFF,8,1,1,1,87.05,762.1,1,2.0794415416798357,95.2625
3088,5751-USDBL,46,1,3,2,81.0,3846.35,0,3.828641396489095,83.61630434782609
3089,5680-LQOGP,68,1,3,4,82.45,5646.6,0,4.219507705176107,83.03823529411765
3090,2386-LAHRK,1,1,1,2,53.5,53.5,1,0.0,53.5
3091,8189-DUKMV,4,1,2,3,20.5,79.05,0,1.3862943611198906,19.7625
3092,6032-IGALN,1,0,1,2,25.1,25.1,1,0.0,25.1
3093,9931-DCEZH,28,1,2,4,54.4,1516.6,0,3.332204510175204,54.16428571428571
3094,1898-JSNDC,39,1,2,4,58.6,2224.5,0,3.6635616461296463,57.03846153846154
3095,0315-LVCRK,11,1,1,1,84.8,888.75,0,2.3978952727983707,80.79545454545455
3096,3911-RSNHI,71,0,3,4,61.4,4310.35,0,4.2626798770413155,60.70915492957747
3097,2410-CIYFZ,2,1,1,2,20.4,42.9,0,0.6931471805599453,21.45
3098,4248-HCETZ,30,1,1,2,79.65,2365.15,1,3.4011973816621555,78.83833333333334
3099,5505-OVWQW,17,1,2,2,20.15,353.65,0,2.833213344056216,20.802941176470586
3100,7271-AJDTL,55,1,1,4,94.45,5073.1,0,4.007333185232471,92.23818181818183
3101,1867-TJHTS,58,1,1,3,79.8,4526.85,0,4.060443010546419,78.0491379310345
3102,0516-WJVXC,5,1,1,1,54.2,308.25,1,1.6094379124341003,61.65
3103,9174-FKWZE,1,1,1,1,19.45,19.45,1,0.0,19.45
3104,6860-YRJZP,9,1,1,1,74.05,678.45,0,2.1972245773362196,75.38333333333334
3105,4429-WYGFR,26,1,1,3,49.15,1237.3,0,3.258096538021482,47.58846153846154
3106,2817-LVCPP,50,1,3,4,19.4,1023.95,0,3.912023005428146,20.479
3107,5038-ETMLM,72,1,3,3,113.65,8182.75,0,4.276666119016055,113.64930555555556
3108,5056-FIMPT,43,1,2,4,106.0,4532.3,0,3.7612001156935624,105.40232558139536
3109,4521-WFJAI,56,1,3,3,25.95,1444.05,0,4.02535169073515,25.786607142857143
3110,6569-KTMDU,1,1,1,2,19.1,19.1,0,0.0,19.1
3111,8809-RIHDD,72,1,3,1,103.4,7372.65,1,4.276666119016055,102.39791666666666
3112,8809-XKHMD,72,1,3,3,100.55,7325.1,0,4.276666119016055,101.73750000000001
3113,0396-YCHWO,36,1,1,1,95.4,3474.2,0,3.58351893845611,96.50555555555555
3114,0867-LDTTC,5,1,1,3,75.15,392.65,0,1.6094379124341003,78.53
3115,4822-NGOCH,13,1,1,1,84.45,1058.6,1,2.5649493574615367,81.43076923076923
3116,9391-DXGGG,44,1,2,4,89.15,3990.75,0,3.784189633918261,90.69886363636364
3117,9844-FELAJ,70,1,2,1,107.9,7475.85,0,4.248495242049359,106.79785714285715
3118,2122-SZZZD,44,1,2,4,19.5,835.5,0,3.784189633918261,18.988636363636363
3119,5307-DZCVC,32,1,1,4,85.95,2628.6,1,3.4657359027997265,82.14375
3120,3148-AOIQT,69,1,3,4,24.95,1718.35,0,4.23410650459726,24.903623188405795
3121,8679-JOEVF,16,1,1,1,59.4,1023.9,1,2.772588722239781,63.99375
3122,8395-ETZKQ,68,1,2,3,19.5,1193.55,0,4.219507705176107,17.55220588235294
3123,6692-YQHXC,16,1,1,4,69.95,1205.5,0,2.772588722239781,75.34375
3124,3889-VWBID,68,1,3,3,82.85,5776.45,0,4.219507705176107,84.94779411764705
3125,5222-JCXZT,4,1,1,2,19.0,78.9,0,1.3862943611198906,19.725
3126,9754-CLVZW,26,0,1,4,38.85,1025.15,0,3.258096538021482,39.42884615384616
3127,1432-FPAXX,29,0,1,1,30.6,856.35,1,3.367295829986474,29.529310344827586
3128,2739-CCZMB,5,1,1,4,20.35,122.0,0,1.6094379124341003,24.4
3129,7080-TNUWP,70,1,2,3,95.0,6602.9,0,4.248495242049359,94.32714285714285
3130,0496-AHOOK,24,1,2,3,74.4,1712.9,0,3.1780538303479458,71.37083333333334
3131,8336-TAVKX,72,1,3,3,78.45,5682.25,0,4.276666119016055,78.92013888888889
3132,2468-SJFLM,1,1,1,2,74.3,74.3,0,0.0,74.3
3133,3181-VTHOE,70,0,2,3,51.05,3635.15,0,4.248495242049359,51.93071428571429
3134,7168-HDQHG,36,1,1,3,19.2,702.9,0,3.58351893845611,19.525
3135,4803-AXVYP,38,1,1,1,99.55,3734.25,1,3.6375861597263857,98.26973684210526
3136,3884-HCSWG,17,1,1,1,70.0,1144.5,1,2.833213344056216,67.32352941176471
3137,4567-AKPIA,41,1,2,3,109.1,4454.25,0,3.713572066704308,108.64024390243902
3138,5077-DXTCG,1,1,1,1,45.3,45.3,1,0.0,45.3
3139,1142-WACZW,2,0,1,3,29.85,75.6,1,0.6931471805599453,37.8
3140,7901-HXJVA,14,1,1,1,76.45,1117.55,0,2.6390573296152584,79.825
3141,5649-ANRML,2,1,1,4,95.1,180.25,1,0.6931471805599453,90.125
3142,4892-VLANZ,1,1,1,2,19.8,19.8,1,0.0,19.8
3143,5924-IFQTT,13,1,1,1,72.8,930.05,0,2.5649493574615367,71.54230769230769
3144,7968-QUXNS,6,1,1,2,18.95,110.15,0,1.791759469228055,18.358333333333334
3145,2919-HBCJO,4,1,1,3,76.65,333.6,1,1.3862943611198906,83.4
3146,4236-XPXAV,5,1,1,2,99.15,465.05,1,1.6094379124341003,93.01
3147,8903-WMRNW,15,1,1,1,101.75,1669.4,0,2.70805020110221,111.29333333333334
3148,2452-SNHFZ,47,1,1,4,75.45,3545.1,0,3.8501476017100584,75.42765957446808
3149,3629-WEAAM,8,1,1,2,64.1,504.05,0,2.0794415416798357,63.00625
3150,6029-CSMJE,17,0,1,2,25.65,440.2,0,2.833213344056216,25.894117647058824
3151,7993-NQLJE,15,1,1,2,75.1,1151.55,0,2.70805020110221,76.77
3152,9909-DFRJA,26,1,2,3,95.85,2475.35,0,3.258096538021482,95.20576923076922
3153,9099-FTUHS,23,1,1,1,54.4,1249.25,0,3.1354942159291497,54.31521739130435
3154,0581-BXBUB,4,1,1,1,72.75,317.75,0,1.3862943611198906,79.4375
3155,4962-CHQPW,29,1,2,2,19.85,535.05,0,3.367295829986474,18.45
3156,9467-ROOLM,25,1,1,2,19.05,461.3,0,3.2188758248682006,18.452
3157,3030-YZADT,9,1,1,2,44.95,431.0,1,2.1972245773362196,47.888888888888886
3158,7410-KTVFV,18,1,1,2,49.55,878.35,1,2.8903717578961645,48.797222222222224
3159,5150-ITWWB,3,1,1,1,94.85,335.75,0,1.0986122886681098,111.91666666666667
3160,2253-KPMNB,69,0,3,3,46.25,3121.4,0,4.23410650459726,45.23768115942029
3161,1345-ZUKID,14,1,2,2,19.35,324.8,0,2.6390573296152584,23.2
3162,6429-SHBCB,19,1,1,2,69.6,1394.55,0,2.9444389791664403,73.39736842105263
3163,9281-OFDMF,39,1,1,1,90.7,3413.25,0,3.6635616461296463,87.51923076923077
3164,2603-HVKCG,31,1,1,1,101.4,3143.65,0,3.4339872044851463,101.40806451612903
3165,1834-WULEG,24,1,2,2,20.25,439.75,0,3.1780538303479458,18.322916666666668
3166,9097-ZUBYC,14,1,1,3,48.8,664.4,0,2.6390573296152584,47.457142857142856
3167,5148-ORICT,64,1,3,2,74.35,4759.55,0,4.1588830833596715,74.36796875
3168,4893-GYUJU,50,1,2,2,19.35,1033.0,0,3.912023005428146,20.66
3169,4578-PHJYZ,52,1,2,1,68.75,3482.85,0,3.9512437185814275,66.97788461538461
